rate_date,source_date,from_currency,to_currency,rate_to_rmb,source_hkd_per_unit,cny_hkd_per_unit,is_carried_forward,source_name,source_url
2022-06-27,2022-06-27,HKD,RMB,0.8513174137,1,1.17465,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-27,2022-06-27,GBP,RMB,8.2143617248,9.649,1.17465,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-27,2022-06-27,EUR,RMB,7.0629549227,8.2965,1.17465,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-27,2022-06-27,JPY,RMB,0.0494147193,0.058045,1.17465,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-27,2022-06-27,TWD,RMB,0.2250031924,0.2643,1.17465,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-28,2022-06-28,USD,RMB,6.6797174228,7.848,1.1749,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-28,2022-06-28,HKD,RMB,0.8511362669,1,1.1749,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-28,2022-06-28,GBP,RMB,8.1972933867,9.631,1.1749,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-28,2022-06-28,EUR,RMB,7.0699634011,8.3065,1.1749,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-28,2022-06-28,JPY,RMB,0.0492424887,0.057855,1.1749,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-28,2022-06-28,TWD,RMB,0.2249553153,0.2643,1.1749,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-29,2022-06-29,USD,RMB,6.7096994828,7.848,1.16965,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-29,2022-06-29,HKD,RMB,0.8549566110,1,1.16965,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-29,2022-06-29,GBP,RMB,8.1806523319,9.5685,1.16965,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-29,2022-06-29,EUR,RMB,7.0538195187,8.2505,1.16965,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-29,2022-06-29,JPY,RMB,0.0493096225,0.057675,1.16965,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-29,2022-06-29,TWD,RMB,0.2259650323,0.2643,1.16965,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-30,2022-06-30,USD,RMB,6.6988219225,7.847,1.1714,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-30,2022-06-30,HKD,RMB,0.8536793580,1,1.1714,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-30,2022-06-30,GBP,RMB,8.1304422059,9.524,1.1714,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-30,2022-06-30,EUR,RMB,6.9946218200,8.1935,1.1714,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-30,2022-06-30,JPY,RMB,0.0491676626,0.057595,1.1714,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-06-30,2022-06-30,TWD,RMB,0.2252006146,0.2638,1.1714,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-01,2022-06-30,USD,RMB,6.6988219225,7.847,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-01,2022-06-30,HKD,RMB,0.8536793580,1,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-01,2022-06-30,GBP,RMB,8.1304422059,9.524,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-01,2022-06-30,EUR,RMB,6.9946218200,8.1935,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-01,2022-06-30,JPY,RMB,0.0491676626,0.057595,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-01,2022-06-30,TWD,RMB,0.2252006146,0.2638,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-02,2022-06-30,USD,RMB,6.6988219225,7.847,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-02,2022-06-30,HKD,RMB,0.8536793580,1,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-02,2022-06-30,GBP,RMB,8.1304422059,9.524,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-02,2022-06-30,EUR,RMB,6.9946218200,8.1935,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-02,2022-06-30,JPY,RMB,0.0491676626,0.057595,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-02,2022-06-30,TWD,RMB,0.2252006146,0.2638,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-03,2022-06-30,USD,RMB,6.6988219225,7.847,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-03,2022-06-30,HKD,RMB,0.8536793580,1,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-03,2022-06-30,GBP,RMB,8.1304422059,9.524,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-03,2022-06-30,EUR,RMB,6.9946218200,8.1935,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-03,2022-06-30,JPY,RMB,0.0491676626,0.057595,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-03,2022-06-30,TWD,RMB,0.2252006146,0.2638,1.1714,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-04,2022-07-04,USD,RMB,6.6936756365,7.848,1.17245,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-04,2022-07-04,HKD,RMB,0.8529148365,1,1.17245,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-04,2022-07-04,GBP,RMB,8.1035438611,9.501,1.17245,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-04,2022-07-04,EUR,RMB,6.9815343938,8.1855,1.17245,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-04,2022-07-04,JPY,RMB,0.0494136210,0.057935,1.17245,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-04,2022-07-04,TWD,RMB,0.2249989339,0.2638,1.17245,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-05,2022-07-05,USD,RMB,6.6971028715,7.848,1.17185,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-05,2022-07-05,HKD,RMB,0.8533515382,1,1.17185,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-05,2022-07-05,GBP,RMB,8.0991594487,9.491,1.17185,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-05,2022-07-05,EUR,RMB,6.9748687972,8.1735,1.17185,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-05,2022-07-05,JPY,RMB,0.0491402483,0.057585,1.17185,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-05,2022-07-05,TWD,RMB,0.2251141358,0.2638,1.17185,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-06,2022-07-06,USD,RMB,6.7082656637,7.848,1.1699,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-06,2022-07-06,HKD,RMB,0.8547739123,1,1.1699,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-06,2022-07-06,GBP,RMB,8.0126506539,9.374,1.1699,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-06,2022-07-06,EUR,RMB,6.8830669288,8.0525,1.1699,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-06,2022-07-06,JPY,RMB,0.0495127789,0.057925,1.1699,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-06,2022-07-06,TWD,RMB,0.2254893581,0.2638,1.1699,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-07,2022-07-07,USD,RMB,6.7079736775,7.849,1.1701,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-07,2022-07-07,HKD,RMB,0.8546278096,1,1.1701,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-07,2022-07-07,GBP,RMB,8.0215366208,9.386,1.1701,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-07,2022-07-07,EUR,RMB,6.8451414409,8.0095,1.1701,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-07,2022-07-07,JPY,RMB,0.0493675754,0.057765,1.1701,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-07,2022-07-07,TWD,RMB,0.2254508162,0.2638,1.1701,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-08,2022-07-08,USD,RMB,6.7033858503,7.85,1.17105,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-08,2022-07-08,HKD,RMB,0.8539345032,1,1.17105,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-08,2022-07-08,GBP,RMB,8.0415012169,9.417,1.17105,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-08,2022-07-08,EUR,RMB,6.8097006960,7.9745,1.17105,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-08,2022-07-08,JPY,RMB,0.0493958413,0.057845,1.17105,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-08,2022-07-08,TWD,RMB,0.2252679220,0.2638,1.17105,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-09,2022-07-09,USD,RMB,6.6842643052,7.85,1.1744,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-09,2022-07-09,HKD,RMB,0.8514986376,1,1.1744,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-09,2022-07-09,GBP,RMB,8.0407016349,9.443,1.1744,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-09,2022-07-09,EUR,RMB,6.8077316076,7.995,1.1744,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-09,2022-07-09,JPY,RMB,0.0491485014,0.05772,1.1744,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-09,2022-07-09,TWD,RMB,0.2246253406,0.2638,1.1744,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-10,2022-07-09,USD,RMB,6.6842643052,7.85,1.1744,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-10,2022-07-09,HKD,RMB,0.8514986376,1,1.1744,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-10,2022-07-09,GBP,RMB,8.0407016349,9.443,1.1744,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-10,2022-07-09,EUR,RMB,6.8077316076,7.995,1.1744,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-10,2022-07-09,JPY,RMB,0.0491485014,0.05772,1.1744,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-10,2022-07-09,TWD,RMB,0.2246253406,0.2638,1.1744,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-11,2022-07-11,USD,RMB,6.7116963064,7.85,1.1696,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-11,2022-07-11,HKD,RMB,0.8549931601,1,1.1696,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-11,2022-07-11,GBP,RMB,8.0335157319,9.396,1.1696,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-11,2022-07-11,EUR,RMB,6.8010430917,7.9545,1.1696,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-11,2022-07-11,JPY,RMB,0.0489782832,0.057285,1.1696,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-11,2022-07-11,TWD,RMB,0.2254616963,0.2637,1.1696,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-12,2022-07-12,USD,RMB,6.7413704276,7.851,1.1646,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-12,2022-07-12,HKD,RMB,0.8586639189,1,1.1646,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-12,2022-07-12,GBP,RMB,7.9980250730,9.3145,1.1646,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-12,2022-07-12,EUR,RMB,6.7581143740,7.8705,1.1646,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-12,2022-07-12,JPY,RMB,0.0490511764,0.057125,1.1646,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-12,2022-07-12,TWD,RMB,0.2264296754,0.2637,1.1646,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-13,2022-07-13,USD,RMB,6.7214588417,7.851,1.16805,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-13,2022-07-13,HKD,RMB,0.8561277343,1,1.16805,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-13,2022-07-13,GBP,RMB,8.0129275288,9.3595,1.16805,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-13,2022-07-13,EUR,RMB,6.7527075040,7.8875,1.16805,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-13,2022-07-13,JPY,RMB,0.0489662258,0.057195,1.16805,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-13,2022-07-13,TWD,RMB,0.2249903686,0.2628,1.16805,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-14,2022-07-14,USD,RMB,6.7433970367,7.851,1.16425,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-14,2022-07-14,HKD,RMB,0.8589220528,1,1.16425,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-14,2022-07-14,GBP,RMB,7.9875456302,9.2995,1.16425,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-14,2022-07-14,EUR,RMB,6.7498389521,7.8585,1.16425,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-14,2022-07-14,JPY,RMB,0.0485806313,0.05656,1.16425,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-14,2022-07-14,TWD,RMB,0.2257247155,0.2628,1.16425,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-15,2022-07-15,USD,RMB,6.7795000216,7.851,1.15805,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-15,2022-07-15,HKD,RMB,0.8635205734,1,1.15805,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-15,2022-07-15,GBP,RMB,8.0095850784,9.2755,1.15805,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-15,2022-07-15,EUR,RMB,6.7894305082,7.8625,1.15805,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-15,2022-07-15,JPY,RMB,0.0489054877,0.056635,1.15805,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-15,2022-07-15,TWD,RMB,0.2266741505,0.2625,1.15805,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-16,2022-07-16,USD,RMB,6.7584900788,7.851,1.16165,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-16,2022-07-16,HKD,RMB,0.8608444884,1,1.16165,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-16,2022-07-16,GBP,RMB,8.0213489433,9.318,1.16165,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-16,2022-07-16,EUR,RMB,6.8174579262,7.9195,1.16165,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-16,2022-07-16,JPY,RMB,0.0487969698,0.056685,1.16165,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-16,2022-07-16,TWD,RMB,0.2259716782,0.2625,1.16165,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-17,2022-07-16,USD,RMB,6.7584900788,7.851,1.16165,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-17,2022-07-16,HKD,RMB,0.8608444884,1,1.16165,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-17,2022-07-16,GBP,RMB,8.0213489433,9.318,1.16165,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-17,2022-07-16,EUR,RMB,6.8174579262,7.9195,1.16165,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-17,2022-07-16,JPY,RMB,0.0487969698,0.056685,1.16165,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-17,2022-07-16,TWD,RMB,0.2259716782,0.2625,1.16165,True,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-18,2022-07-18,USD,RMB,6.7526770739,7.851,1.16265,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-18,2022-07-18,HKD,RMB,0.8601040726,1,1.16265,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-18,2022-07-18,GBP,RMB,8.0527243796,9.3625,1.16265,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-18,2022-07-18,EUR,RMB,6.8459983658,7.9595,1.16265,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-18,2022-07-18,JPY,RMB,0.0488453103,0.05679,1.16265,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-18,2022-07-18,TWD,RMB,0.2257773191,0.2625,1.16265,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-19,2022-07-19,USD,RMB,6.7541293875,7.851,1.1624,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-19,2022-07-19,HKD,RMB,0.8602890571,1,1.1624,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-19,2022-07-19,GBP,RMB,8.0789745354,9.391,1.1624,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-19,2022-07-19,EUR,RMB,6.8689779766,7.9845,1.1624,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-19,2022-07-19,JPY,RMB,0.0490020647,0.05696,1.1624,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
2022-07-19,2022-07-19,TWD,RMB,0.2258258775,0.2625,1.1624,False,香港金融管理局,https://api.hkma.gov.hk/public/market-data-and-statistics/monthly-statistical-bulletin/er-ir/er-eeri-daily
